,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,Average Radiance Per Pixel Per month,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
1451,1451,CULLY,2020-01,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,13.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,15.0,0.0,0.0,2.0,1.0,0.0,10.0,2.0,84.0,15.336488321699266,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1452,1452,CULLY,2020-02,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,12.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,32.0,22.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,94.0,25.10560151602988,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1453,1453,CULLY,2020-03,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,77.0,23.41806101924779,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1454,1454,CULLY,2020-04,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,10.0,0.0,10.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,36.0,21.0,0.0,0.0,3.0,0.0,0.0,17.0,2.0,111.0,22.425544749868983,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1455,1455,CULLY,2020-05,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,17.0,0.0,5.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,26.0,8.0,1.0,0.0,4.0,0.0,0.0,9.0,1.0,84.0,22.44247847714137,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1456,1456,CULLY,2020-06,CULLY_ASSOCIATION_OF_NEIGHBORS,1.0,4.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,51.0,19.70227083400856,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1457,1457,CULLY,2020-07,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,13.0,0.0,7.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,27.0,14.0,0.0,0.0,3.0,2.0,0.0,15.0,0.0,96.0,21.780620458127466,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1458,1458,CULLY,2020-08,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,18.0,0.0,13.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,28.0,15.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,100.0,23.519136775471225,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1459,1459,CULLY,2020-09,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,12.0,0.0,10.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,35.0,14.0,0.0,0.0,2.0,2.0,0.0,10.0,2.0,94.0,15.693558572914338,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1460,1460,CULLY,2020-10,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,21.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,85.0,22.27156329791789,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1461,1461,CULLY,2020-11,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,15.0,0.0,6.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,25.0,13.0,0.0,0.0,3.0,1.0,0.0,13.0,2.0,86.0,18.492595659351963,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1462,1462,CULLY,2020-12,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,3.0,1.0,0.0,13.0,1.0,93.0,19.55581840713809,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1463,1463,CULLY,2021-01,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,16.0,0.0,12.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,32.0,18.0,0.0,0.0,5.0,1.0,0.0,9.0,3.0,109.0,23.139197070145634,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1464,1464,CULLY,2021-02,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,2.0,14.0,0.0,6.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,26.0,17.0,0.0,0.0,0.0,2.0,0.0,13.0,1.0,91.0,32.010928522988515,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1465,1465,CULLY,2021-03,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,91.0,22.316432201551915,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1466,1466,CULLY,2021-04,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,74.0,,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1467,1467,CULLY,2021-05,CULLY_ASSOCIATION_OF_NEIGHBORS,0.0,1.0,15.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,73.0,22.926401130959267,374470,355500,226,30,144,4,3,1952,13916,4435,36,46833,51.0,33.8,15.6,2.1,4.1,44.6,15.4,7.9,916,29.8,8.9,69.5,34.4,73.5,8.8,3.7,12.8,57,3,19,13.2,3.7,9.6,13.2,1.38,56
1468,1468,DOWNTOWN,2015-07,PORTLAND_DOWNTOWN,0.0,1.0,33.0,0.0,4.0,7.0,21.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,160.0,11.0,0.0,0.0,6.0,2.0,0.0,35.0,2.0,307.0,102.00872027233156,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1469,1469,DOWNTOWN,2015-08,PORTLAND_DOWNTOWN,0.0,1.0,61.0,0.0,4.0,7.0,14.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,168.0,6.0,0.0,5.0,6.0,2.0,1.0,29.0,5.0,332.0,106.00051974042385,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1470,1470,DOWNTOWN,2015-09,PORTLAND_DOWNTOWN,0.0,1.0,33.0,0.0,6.0,2.0,19.0,1.0,0.0,22.0,0.0,0.0,0.0,1.0,180.0,6.0,1.0,2.0,7.0,1.0,1.0,21.0,2.0,306.0,107.89852268166383,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1471,1471,DOWNTOWN,2015-10,PORTLAND_DOWNTOWN,0.0,1.0,49.0,0.0,2.0,14.0,17.0,2.0,0.0,22.0,0.0,1.0,0.0,0.0,172.0,18.0,0.0,1.0,10.0,6.0,0.0,28.0,4.0,347.0,109.02041323957329,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1472,1472,DOWNTOWN,2015-11,PORTLAND_DOWNTOWN,0.0,3.0,35.0,0.0,6.0,7.0,18.0,4.0,0.0,77.0,0.0,0.0,0.0,0.0,181.0,14.0,0.0,4.0,8.0,2.0,0.0,24.0,2.0,385.0,94.62541774961264,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1473,1473,DOWNTOWN,2015-12,PORTLAND_DOWNTOWN,0.0,2.0,37.0,0.0,9.0,0.0,10.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,151.0,21.0,0.0,0.0,5.0,2.0,0.0,35.0,1.0,295.0,130.7508588995425,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1474,1474,DOWNTOWN,2016-01,PORTLAND_DOWNTOWN,1.0,1.0,47.0,0.0,9.0,2.0,11.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,174.0,23.0,2.0,0.0,6.0,1.0,1.0,26.0,2.0,336.0,73.99570416343941,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1475,1475,DOWNTOWN,2016-02,PORTLAND_DOWNTOWN,0.0,0.0,47.0,0.0,9.0,6.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,185.0,9.0,0.0,1.0,5.0,0.0,1.0,41.0,1.0,321.0,91.56417185308024,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1476,1476,DOWNTOWN,2016-03,PORTLAND_DOWNTOWN,0.0,0.0,58.0,0.0,5.0,5.0,19.0,0.0,0.0,34.0,0.0,0.0,0.0,2.0,177.0,11.0,0.0,8.0,7.0,1.0,0.0,31.0,1.0,359.0,84.70674149405609,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1477,1477,DOWNTOWN,2016-04,PORTLAND_DOWNTOWN,0.0,1.0,47.0,0.0,11.0,2.0,18.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,159.0,8.0,0.0,0.0,8.0,1.0,0.0,34.0,3.0,317.0,109.49244770036093,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1478,1478,DOWNTOWN,2016-05,PORTLAND_DOWNTOWN,1.0,1.0,48.0,0.0,7.0,2.0,11.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,150.0,6.0,0.0,0.0,13.0,3.0,0.0,28.0,3.0,301.0,113.51709080789247,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1479,1479,DOWNTOWN,2016-06,PORTLAND_DOWNTOWN,0.0,0.0,38.0,0.0,8.0,6.0,18.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,117.0,9.0,0.0,0.0,9.0,2.0,0.0,20.0,3.0,259.0,110.97465450717401,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1480,1480,DOWNTOWN,2016-07,PORTLAND_DOWNTOWN,0.0,3.0,49.0,0.0,3.0,5.0,18.0,4.0,0.0,33.0,0.0,0.0,0.0,1.0,144.0,8.0,0.0,0.0,6.0,3.0,1.0,36.0,3.0,317.0,106.5959809225712,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1481,1481,DOWNTOWN,2016-08,PORTLAND_DOWNTOWN,0.0,4.0,71.0,0.0,7.0,3.0,16.0,2.0,0.0,19.0,0.0,0.0,1.0,0.0,164.0,7.0,1.0,0.0,5.0,4.0,1.0,41.0,2.0,348.0,120.68095722515216,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1482,1482,DOWNTOWN,2016-09,PORTLAND_DOWNTOWN,0.0,3.0,51.0,0.0,9.0,3.0,22.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,173.0,8.0,0.0,10.0,10.0,1.0,1.0,25.0,1.0,330.0,109.13824147074915,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1483,1483,DOWNTOWN,2016-10,PORTLAND_DOWNTOWN,0.0,0.0,48.0,0.0,12.0,2.0,8.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,203.0,8.0,0.0,0.0,14.0,6.0,0.0,18.0,3.0,350.0,110.27258637909011,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1484,1484,DOWNTOWN,2016-11,PORTLAND_DOWNTOWN,0.0,7.0,61.0,0.0,11.0,5.0,13.0,3.0,0.0,16.0,0.0,1.0,0.0,0.0,159.0,17.0,0.0,0.0,8.0,5.0,1.0,50.0,5.0,362.0,86.2371993994934,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1485,1485,DOWNTOWN,2016-12,PORTLAND_DOWNTOWN,0.0,0.0,53.0,0.0,10.0,5.0,10.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,167.0,11.0,0.0,0.0,10.0,4.0,0.0,34.0,4.0,334.0,71.07478270891717,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1486,1486,DOWNTOWN,2017-01,PORTLAND_DOWNTOWN,0.0,0.0,45.0,0.0,6.0,5.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,138.0,7.0,0.0,10.0,10.0,3.0,0.0,17.0,2.0,272.0,98.90615421921105,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1487,1487,DOWNTOWN,2017-02,PORTLAND_DOWNTOWN,0.0,0.0,47.0,0.0,6.0,5.0,5.0,4.0,0.0,19.0,0.0,0.0,1.0,0.0,150.0,8.0,2.0,1.0,6.0,2.0,0.0,34.0,2.0,292.0,57.26247913200621,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1488,1488,DOWNTOWN,2017-03,PORTLAND_DOWNTOWN,0.0,1.0,51.0,0.0,5.0,3.0,9.0,3.0,0.0,17.0,0.0,0.0,1.0,0.0,204.0,6.0,0.0,13.0,10.0,0.0,0.0,35.0,2.0,360.0,101.72642382238735,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1489,1489,DOWNTOWN,2017-04,PORTLAND_DOWNTOWN,0.0,1.0,54.0,0.0,12.0,9.0,17.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,189.0,8.0,0.0,0.0,11.0,7.0,0.0,45.0,2.0,378.0,88.04115958070206,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1490,1490,DOWNTOWN,2017-05,PORTLAND_DOWNTOWN,0.0,4.0,63.0,0.0,7.0,8.0,15.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,210.0,15.0,0.0,8.0,3.0,2.0,0.0,48.0,2.0,411.0,97.32507640624969,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1491,1491,DOWNTOWN,2017-06,PORTLAND_DOWNTOWN,0.0,0.0,70.0,0.0,9.0,4.0,12.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,154.0,10.0,0.0,0.0,7.0,1.0,0.0,26.0,6.0,315.0,103.47733153888886,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1492,1492,DOWNTOWN,2017-07,PORTLAND_DOWNTOWN,0.0,2.0,63.0,0.0,13.0,2.0,15.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,163.0,13.0,0.0,0.0,13.0,2.0,0.0,40.0,0.0,341.0,93.94391025572205,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1493,1493,DOWNTOWN,2017-08,PORTLAND_DOWNTOWN,0.0,0.0,70.0,0.0,16.0,3.0,13.0,1.0,0.0,22.0,0.0,0.0,0.0,1.0,177.0,16.0,0.0,0.0,10.0,4.0,0.0,39.0,2.0,374.0,81.40099855224884,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1494,1494,DOWNTOWN,2017-09,PORTLAND_DOWNTOWN,0.0,2.0,55.0,0.0,11.0,4.0,13.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,148.0,15.0,0.0,8.0,9.0,3.0,0.0,40.0,4.0,328.0,99.3235222633677,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1495,1495,DOWNTOWN,2017-10,PORTLAND_DOWNTOWN,1.0,1.0,56.0,0.0,7.0,5.0,15.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,149.0,10.0,0.0,0.0,3.0,7.0,0.0,32.0,3.0,307.0,94.0938698124154,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1496,1496,DOWNTOWN,2017-11,PORTLAND_DOWNTOWN,0.0,0.0,61.0,0.0,12.0,2.0,11.0,2.0,0.0,12.0,0.0,1.0,0.0,0.0,150.0,7.0,0.0,0.0,10.0,3.0,0.0,35.0,3.0,309.0,61.97246027194108,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1497,1497,DOWNTOWN,2017-12,PORTLAND_DOWNTOWN,0.0,3.0,60.0,0.0,12.0,7.0,13.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,144.0,8.0,0.0,7.0,4.0,1.0,1.0,39.0,2.0,319.0,88.58392375856934,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1498,1498,DOWNTOWN,2018-01,PORTLAND_DOWNTOWN,0.0,0.0,69.0,0.0,6.0,4.0,17.0,2.0,0.0,18.0,0.0,1.0,0.0,1.0,147.0,9.0,0.0,8.0,9.0,4.0,0.0,44.0,5.0,344.0,90.40039088804556,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1499,1499,DOWNTOWN,2018-02,PORTLAND_DOWNTOWN,0.0,2.0,50.0,0.0,4.0,4.0,12.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,154.0,9.0,0.0,0.0,6.0,2.0,2.0,25.0,1.0,300.0,104.8731352110631,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
1500,1500,DOWNTOWN,2018-03,PORTLAND_DOWNTOWN,0.0,1.0,57.0,0.0,7.0,2.0,19.0,1.0,0.0,22.0,0.0,0.0,0.0,1.0,174.0,14.0,1.0,0.0,7.0,4.0,0.0,37.0,1.0,348.0,83.53949642422968,477550,393500,441,40,154,100,1,1982,11170,11849,38,32829,16.6,18.8,16.0,3.0,3.8,58.6,30.4,21.8,997,32.8,14.8,80.0,3.3,56.0,10.1,12.2,25.1,42,7,0,23.5,4.6,37.4,42.0,15.85,95
